request_id,provider,voice,mode,language,text_id,register,speed,instructions,text,est_chars
grok_c543b3b00cd45f72,grok,rex,neutral,en,h_voxpopuli_2a6bd0d869b3,formal,,,the report states very clearly that the current concept for the determination of non preferential origin of goods should be maintained.,135
grok_41b6452d2a1b0699,grok,sal,neutral,en,h_peoples_speech_58e9852fb200,procedural,,,yeah so tell us why you're interested in serving on the board,61
grok_f193504b382d8beb,grok,leo,pitch_high,en,cur_que_009,question,,,<pitch_high>Turn it off and on again. Did that fix it? Sometimes that fixes it.</pitch_high>,92
grok_28fa143850215e94,grok,eve,neutral,en,h_common_voice_564a0dafbf20,read,,,The chairman also has a seat in the university's Board of Governors.,68
grok_9f1a4475b22df963,grok,ara,neutral,en,cur_lng_003,longform,,,"Alright team, quick recap of where we landed today. First, the migration to the new billing system slips two weeks; Dana's group found an edge case with annual subscriptions that refund mid-cycle, and we are not shipping until that's fixed. Second, customer support headcount: approved, two new hires starting next month, both remote. Third, the office move. I know everyone has opinions about the fourth floor. The lease isn't signed yet, so if you have genuine accessibility concerns, get them to me in writing by Friday. And finally, the holiday party is December twelfth. Yes, there will be a karaoke machine again. No, Kevin, you cannot do forty-five minutes of Bon Jovi.",676
grok_ea8cf00ab93a6b3d,grok,rex,neutral,en,h_emilia_16ad01d06e39,conversational,,,"We saw that with BT3. Hopefully we'll see that in BT4. Yeaah, it is slightly on the lacking side. We could definitely see more characters with more unique abilities and...",171
grok_570070c1e204f0b0,grok,sal,neutral,en,h_voxpopuli_e7048ed31fa6,formal,,,the external observers it might be even a paradox because we are claiming shortage of money shortage of payment and on the other hand we have a surplus but this is the complexity of,181
grok_9cdd08277e37fe96,grok,leo,neutral,en,h_voxpopuli_b36098aa5bc6,formal,,,if bafin does not do its job germany will lose its reputation in the financial world and investors will lose confidence.,120
grok_0e76ba57795df58a,grok,eve,neutral,en,h_common_voice_ac21a89c576f,read,,,He had four children and three grandchildren.,45
grok_a4b98cf80577d6d5,grok,ara,loud,en,cur_sho_009,shout,,,"<loud>Three! Two! One! Happy New Year, everybody!</loud>",56
grok_ce02962704221182,grok,rex,neutral,en,h_common_voice_9e1ec008e04e,read,,,"There are various teas which have additives or different processing than ""pure"" varieties.",90
grok_f7e5a815952fcaea,grok,sal,neutral,en,cur_que_006,question,,,Who ate the last slice of pizza and put the empty box back in the fridge?,73
grok_66154ed13f71dc5d,grok,leo,whisper,en,h_common_voice_c49d32c993d8,read,,,<whisper>You need to recognize what you don't know</whisper>,60
grok_96ff3fad1b05e511,grok,eve,slow,en,h_common_voice_25cfe8cd8652,read,0.8,,"Bacon, pancakes and maple syrup is a hearty start to any day.",61
grok_f13d77408cab8876,grok,ara,neutral,en,h_voxpopuli_dc9016e1ea29,formal,,,bless every drop of blood that has been spilled for jerusalem.,62
grok_d3ae96f3e0be8c9c,grok,rex,neutral,en,h_common_voice_e95636b2e41b,read,,,"Tadpoles are eaten by fish, beetles, dragonfly larvae and birds.",64
grok_cd57b1cfef373530,grok,sal,neutral,en,h_peoples_speech_aa68570109d1,procedural,,,but the discussion sir was that we recognize in this instance and in many other instances around the township the need of a business to advertise their business,160
grok_397f98fa7aa7ed15,grok,leo,neutral,en,h_voxpopuli_662a4983ea89,formal,,,well you know the old saying that well god protected me from the friends because that's for the enemies i will take care of them myself good luck mr the prime,158
grok_c82051543d42d790,grok,eve,neutral,en,h_peoples_speech_f2ac57921b2d,procedural,,,so if you get ones that are underripe in there i mean the main issue i think would be that the acid it would keep pushing the acid low because we're always fighting kind of borderline high acid levels so we want to do whatever we can to keep that under any kind of threshold,274
grok_2eae36fe607c6dff,grok,ara,neutral,en,h_emilia_b731cd685e91,conversational,,,"Microphone, University of California, Berkeley, USATHE orbiter's mission was to take pictures from orbit, explore Mars atmosphere and relay information and images from the netlanders",182
grok_aa2c0b701c5bef87,grok,rex,neutral,en,h_voxpopuli_d70e633b2778,formal,,,i believe his remarks were explicitly racist and xenophobic and promoted racial intolerance in a way that is not acceptable or allowed in the constitution of this house.,169
grok_22bdc36c77533a46,grok,sal,neutral,en,h_voxpopuli_e1989a95a602,formal,,,we must be able to convince others to be as ambitious as we are.,64
grok_ec2c257e19765100,grok,leo,fast,en,h_emilia_709b1a069614,conversational,1.3,,"Is that true in your budget? Are you eliminating the conscience and freedom, uh, or religious freedom division?",111
grok_dea86c1a7d66ecb2,grok,eve,neutral,en,h_emilia_39cf1462aa66,conversational,,,"Uh, and, uh, again, you have all of Scott's contact information and that coupon code in the chat if you want to try Bookmap out.",128
grok_eb420ae32b8f09f2,grok,ara,neutral,en,h_peoples_speech_0c129c24d290,procedural,,,we have right now an opportunity with the state they're going to give us an eighty million state grant to build this school,123
grok_0112e58d566fd3f0,grok,rex,neutral,en,h_common_voice_6131b2d609f8,read,,,A handful of people are waiting for the subway.,47
grok_7d56f7879df07f35,grok,sal,neutral,en,h_peoples_speech_4f28e2077a9c,procedural,,,we have a bank that has such input into the overall town's success is a tribute to you mahoney said that the mission statement written when his journey started with the belmont savings bank in two thousand and ten was to be the most admired bank in the region,259
grok_dab6b9a07dfa1b95,grok,leo,neutral,en,h_voxpopuli_cc9271107b9d,formal,,,today europe is free and reunited and i want to thank this house and each and every one who dared to speak out at that time for truth and freedom.,146
grok_aed5d99aa06c6dea,grok,eve,neutral,en,h_emilia_a5027f83c22e,conversational,,,"It's saying, God, I'm so glad you came down on Mount Sinai and made known your Sabbath.",87
grok_6dfc774096e66d58,grok,ara,neutral,en,h_emilia_f45a8c6b17bd,conversational,,,"The crucial taboo against the killing of women and children was breached not only in Bialystok, but also in Gargsdai in late June",129
grok_2e217c9fe4030e5f,grok,rex,neutral,en,h_common_voice_44956c90cf84,read,,,"The series was well-received, and it is considered the forerunner of creator-driven cartoons.",93
grok_ff807b9b4aa04d5f,grok,sal,neutral,en,h_peoples_speech_4829597daa40,procedural,,,for what purpose does the gentlemen from missouri rise without objection gentleman's recognized,95
grok_d1a2ff1cbc02310c,grok,leo,neutral,en,h_peoples_speech_5e70f3891da3,procedural,,,madam speaker last week despite the best efforts of the democratic majority and about forty four republicans we were unable to override the president's veto of a health insurance for the children of poor and working families,224
grok_52423f3aa1d6f586,grok,eve,fast,en,h_emilia_cc3fba0a72ec,conversational,1.3,,"And I think to avoid that such a project get easily shut down, you need to build it really censorship resistant. And to get censorship resistant, you need decentralization.",172
grok_400f355479035b96,grok,ara,neutral,en,h_voxpopuli_004790c5bc9b,formal,,,we need to delete the words in full' twice in this text to avoid misunderstanding as there may be a minor technical correction of the figures.,142
grok_172667874da4627a,grok,rex,neutral,en,h_voxpopuli_4be8e0498f58,formal,,,this update will make it easier for law enforcement authorities to track funds transferred by criminals and terrorists.,119
grok_240512ea9b29afa5,grok,sal,tags_native,en,cur_tag_002,grok_tags,,,"[laugh] Stop it, stop it, you're going to make me drop the cake! [laugh] Okay okay, hold still.",95
grok_0c71138e4cb380f9,grok,leo,neutral,en,h_voxpopuli_f5dcb04c0b5f,formal,,,i was here just less than five weeks ago on seventeen september and in this short period of time the number of cases has almost doubled.,136
grok_1605e65eb290a917,grok,eve,whisper,en,h_common_voice_33c1ebab2d30,read,,,<whisper>The relationship between Janet and Arthur results in her becoming pregnant.</whisper>,94
grok_3387493749047736,grok,ara,slow,en,h_common_voice_3a9a37732e84,read,0.8,,The economy is primarily based on coconut husking and farming.,62
grok_3bc3eb88305cf806,grok,rex,neutral,en,h_common_voice_1385a9dd7d66,read,,,Hold your nose to keep the smell from disabling your motor functions.,69
grok_2659ac0cfab51a34,grok,sal,neutral,en,h_emilia_0254b03323e7,conversational,,,"Sure, and then uhm, that's Jagat? Yes. Go right ahead, Jagat.",61
grok_3f0349e5ce822cee,grok,leo,fast,en,cur_dis_004,disfluent,1.3,,"It was, uh, Tuesday? No wait, Wednesday, because that's when the, um, the inspection happened.",94
grok_4d9475c9a6c34c45,grok,eve,neutral,en,h_peoples_speech_48e091449546,procedural,,,the belmont center business association honored mahoney at his final meeting with him as the bank president on march 19th,121
grok_e117ebfc840d113c,grok,ara,neutral,en,h_common_voice_8f2becb605ad,read,,,The result was to give an effect of slow motion.,48
grok_745a86fb2e345af4,grok,rex,neutral,en,h_emilia_f4594ebdf554,conversational,,,"The 23rd of June, single-celled yeast has been observed to evolve into a multicellular organism, complete with division of labor between cells",142
grok_2f8ddf7559bfd54f,grok,sal,neutral,en,h_common_voice_76d70b0d7f14,read,,,It is the most valuable stamp in the world.,43
grok_1350ef9929ad8e2e,grok,leo,whisper,en,h_common_voice_5c329fe6adfd,read,,,"<whisper>Beginning with that article, ""romanticized stories"" about Bowie began appearing in national press.</whisper>",117
grok_cf229d4ede8519c2,grok,eve,neutral,en,h_emilia_da058af81313,conversational,,,"Uh, Matt, your leader at Red Hat, now part of IBM, continues to operate, uh, in the Red Hat spirit, uh, innovating out in the open, people are wearing their Red Hat, uh,",169
grok_caa8f30d8cfaf8df,grok,ara,slow,en,h_common_voice_7bd1c8e16e19,read,0.8,,What were you when you came here five years ago?,48
grok_9f4cfe49a518a2b9,grok,rex,neutral,en,h_common_voice_87f80ebab9b6,read,,,The Europa League champion also will automatically qualify for the group stage.,79
grok_6e58b80bd729a3d8,grok,sal,neutral,en,h_common_voice_78d604228ca1,read,,,The postwar years found him back in his hometown of Munich.,59
grok_65cde39b22a74c02,grok,leo,neutral,en,h_common_voice_458ba382f1c1,read,,,"Look, you really need to sort yourself out.",43
grok_ae404a3bb33a5726,grok,eve,neutral,en,h_peoples_speech_c6182b62ab56,procedural,,,nearly five hundred people ages two to seventy registered for the third annual becca pizzi 5k road race on april 29th despite the wet weather,141
grok_935a9c2a39ebc477,grok,ara,neutral,en,h_voxpopuli_dd5c6d4d2fe5,formal,,,russia has always been a very proud nation with a rich culture with inventions and esprit;,90
grok_899002589e25e334,grok,rex,whisper,en,h_common_voice_cc93faf049ca,read,,,<whisper>Polperro is also believed to be the site of major Saint Peter's Eve celebrations.</whisper>,100
grok_2be1437c9e1f6d66,grok,sal,slow,en,h_common_voice_8135f691b55f,read,0.8,,The tenant always paid his rent on time.,40
grok_3161bcd0d884572b,grok,leo,neutral,en,h_common_voice_bb8c6ffde534,read,,,"On the Inman street side and ""looking toward Boston road"" are mentioned.",72
grok_6e56539ea09f1678,grok,eve,neutral,en,h_peoples_speech_d3507722bcf3,procedural,,,i asked i have on my right dana leavitt who's the assistant director of the senior center and to her right is social work intern named deborah sarah,148
grok_ac1631eeb5a3e6a5,grok,ara,neutral,en,h_common_voice_b3dc51eb45be,read,,,The Portuguese governor building and current administrative buildings is located here.,86
grok_5fdec730ef9bf8e3,grok,rex,neutral,en,h_peoples_speech_c0845b2f307e,procedural,,,now the way you phrased your examples you said that town that is out doesn't really have a stake in that particular decision,124
grok_36706351ad50a944,grok,sal,fast,en,h_emilia_beb06595d648,conversational,1.3,,Wilson and Nguyen state that the students realize there is little or no direct link between the subjects they are doing and their perceived future in the labor market,166
grok_e13cfec533dbd89c,grok,leo,neutral,en,h_peoples_speech_02b9f8547fb7,procedural,,,oh okay so an example of so yes i have mentioned that this teal box is the size of a home depot,95
grok_846823432896857c,grok,eve,loud,en,cur_sho_010,shout,,,<loud>Timber! Everyone stand clear of the drop zone!</loud>,59
grok_38b176a3e24d45d1,grok,ara,neutral,en,h_voxpopuli_2ef12c26072c,formal,,,therefore it's high time that you come forward with a proposal for review with an operational separation of the audit and non audit services under a direct eu supervision.,171
grok_ec0e0c4ef43af1b4,grok,rex,neutral,en,h_emilia_a817bac32d82,conversational,,,"Um, and, you know, we contacted them, we, you know, we asked them, you know, can you give us your statements, your thoughts? And that went across the lines, not just Republicans, Democrats too. So we wanted.",207
grok_c8ff707d2f5196d5,grok,sal,tags_native,en,cur_dis_001,disfluent,,,"So, um, I was thinking—well, actually, never mind, it's—okay no, hear me out.",77
grok_f75456fc30ba7e42,grok,leo,neutral,en,h_emilia_1f3414c06a2f,conversational,,,It's so many people love it that I'm not willing to go that absolute to pull the competition from earlier and say it's just bad. What I will say to make it situational to your earlier comments is it's really bad online.,219
grok_c596952407eb8a88,grok,eve,neutral,en,h_common_voice_c27f448fce61,read,,,The soul of the deceased will convert the water into rain.,58
grok_5883750d7b97e3dd,grok,ara,whisper,en,h_common_voice_28b2483b027b,read,,,"<whisper>Currently, the stereotype of non-humorous people has been around for many decades.</whisper>",101
grok_8e0481d0759b35b2,grok,rex,neutral,en,h_peoples_speech_cdcb12969a09,procedural,,,again wonderful partnership with the land bank with metroplex sir and ida for working in our neighborhoods,106
grok_575e823d21f33721,grok,sal,slow,en,h_common_voice_6cd679da4ae9,read,0.8,,Its territory is now in western Croatia.,40
grok_4195fccdb25ecb62,grok,leo,neutral,en,h_emilia_a1d42dc0f04e,conversational,,,"Simon van der Meer, Dutch Nobel physicist b. 1925",49
grok_9ca1b3f34c7df203,grok,eve,neutral,en,h_voxpopuli_a3aeba2ddc3b,formal,,,romania has made very good efforts very good achievements and progress in the last years but now it seems to waiver and i would really encourage the romania,156
grok_1f4f99cb3ac51644,grok,ara,fast,en,h_emilia_f1a6145b53fe,conversational,1.3,,"I mean, the source code itself is, is to some degree the memory of Linux, and people can always use that as a kind of blueprint. But there's more than that. There's also the, the...",181
grok_098bc7e61247ba9c,grok,rex,neutral,en,h_common_voice_fa1e198c6d44,read,,,The county was formed from portions of Chippewa and Lincoln counties.,69
grok_f17108b40a726474,grok,sal,neutral,en,h_emilia_ff879bd83631,conversational,,,That's your personal mission. Did you notice how my mission blended together my work and my personal?,101
grok_c249fd52bbbb277e,grok,leo,loud,en,cur_emo_003,emotional,,,<loud>Please don't go. Not tonight. Not like this.</loud>,57
grok_b19e1a45485c7474,grok,eve,neutral,en,h_peoples_speech_19cabb543ba4,procedural,,,the impact is that historic properties and archives of documents and objects are key to our community's identities,114
grok_15cc0ba22d466c1f,grok,ara,neutral,en,h_emilia_260b3401669e,conversational,,,"Many public purpose requirements are quite often left undefined, vague and specific.",84
grok_bf62219591c8c7f8,grok,rex,neutral,en,cur_que_002,question,,,What time does the pharmacy on Fifth Street close on Sundays?,61
grok_d86de3a51ae34d69,grok,sal,neutral,en,h_common_voice_f8136a79a41b,read,,,It is situated to the north-west of the town centre.,52
grok_35fbe9802772a693,grok,leo,neutral,en,h_common_voice_cdb24b864902,read,,,"Midnight, when the graves gape open and death ""strikes"".",56
grok_0a1fee67687d7be8,grok,eve,whisper,en,h_common_voice_6c94f8f02fd4,read,,,"<whisper>Illudin is highly toxic, with little apparent therapeutic value in its natural form.</whisper>",103
grok_b1c965c00593f529,grok,ara,neutral,en,h_emilia_1b307ad5e286,conversational,,,"So I was gonna say my solution to that is by having a GM who loves to kickstart campaigns and, and systems. So he has this huge shelf of campaign and system rules. So when we feel like one system just isn't working, we just switch.",231
grok_ff10cbc9908d9039,grok,rex,neutral,en,h_voxpopuli_5072228360af,formal,,,that was also half a year that nothing happened people we need to be ashamed,76
grok_c4bd0bbf829301a4,grok,sal,neutral,en,cur_emo_017,emotional,,,"If you touch my sister again, I swear you will regret it for the rest of your life.",83
grok_f455a644efce73a8,grok,leo,slow,en,h_common_voice_ae4555d5ec63,read,0.8,,Surviving examples of this version are quite rare and are highly prized by collectors.,86
grok_8d2b7d15426f9853,grok,eve,neutral,en,h_common_voice_56dd0cbef5b7,read,,,They planned to board a British liner there to complete their journey to London.,80
grok_131f8a49d7b3bcc5,grok,ara,neutral,en,h_common_voice_2187220805ee,read,,,The conversation focuses on the priest and his relationship with the boy.,73
grok_98a93e0bf4a499e4,grok,rex,neutral,en,h_common_voice_29ced3d77485,read,,,"Salmon is one of the most popular fish and very delicious, though usually not sustainable.",90
grok_50601d7528ebfdfc,grok,sal,fast,en,cur_dis_009,disfluent,1.3,,Honestly it's—hmm. How do I put this. It's complicated. Really complicated.,75
grok_7883d3bda2cd9fdb,grok,leo,neutral,en,h_peoples_speech_483b0a61e998,procedural,,,and by the time the second suit happened we had the declaration of greenspun basically saying everything is present in there but what enablement and sets that out and that is sap then doing,189
grok_0bd1a44bd3e9160d,grok,eve,whisper,en,h_common_voice_d5ae46be6098,read,,,"<whisper>Plants are usually monoicous, and sexual reproduction is by antheridia and archegonia.</whisper>",105
grok_5bac85878f522e07,grok,ara,fast,en,h_emilia_ee0baba26f0c,conversational,1.3,,"The president mocks and says this is unnecessary for us to do. State and local government fiscal soundness is very important to our economy. Not only that, we want to honor",172
grok_4c894f73b06fcd15,grok,rex,neutral,en,h_peoples_speech_e002a4d73dc6,procedural,,,i would do it exactly the same way and that is because these panels are designed to address issues relative to our rulemaking that sets a standard or establishes a requirement on a business sector a small business entity,220
grok_f88a63c43e68b1fe,grok,sal,neutral,en,h_voxpopuli_73ed402b137d,formal,,,in all such appointments the council will continue to fully respect the provisions of the treaty.,97
grok_a8945041abdd3f04,grok,leo,neutral,en,h_emilia_ac913e486875,conversational,,,That is a very valuable part of education that a lot of people do not take into consideration. It's not just about the grades. It's not just about,146
grok_c34d7b9b0ba8797a,grok,eve,slow,en,h_common_voice_198ef51cc020,read,0.8,,"In mathematics, Philo tackled the problem of doubling the cube.",63
grok_43254fd8b1cc5bee,grok,ara,neutral,en,h_common_voice_b91555373400,read,,,He also came second in the club's Player of the Year vote.,58
grok_14c12e926f08d3ee,grok,rex,neutral,en,h_emilia_caf3e1287da6,conversational,,,"It's certainly before you reach age 20, so it's at least a decade since she's talked to this woman, to any of these women.",122
grok_6268c355f0f27c85,grok,sal,neutral,en,h_common_voice_c32309b98d5a,read,,,"As seen above, the strength of a base depends primarily on pH.",62
grok_05f721af71fbc838,grok,leo,neutral,en,h_voxpopuli_77c68a833a41,formal,,,especially when we are talking about our neighbourhood in africa. this is really also about our security. without development in these regions we will also be in trouble.,170
grok_a01915f9dc63d422,grok,eve,neutral,en,h_common_voice_b0912c8c2253,read,,,It marked the directorial debut of highly regarded cinematographer John Seale.,78
grok_9c0ca6601a12b4ee,grok,ara,whisper,en,h_common_voice_81429f1e3417,read,,,"<whisper>I think there will be all sorts of consequences, Dalyell declared.</whisper>",85
grok_a51f776a65f97e6f,grok,rex,slow,en,h_common_voice_d3a8054741ca,read,0.8,,All values of that type have the same combination of field types.,65
grok_7d7240a282ea4e11,grok,sal,neutral,en,h_voxpopuli_bb9e6cce04bb,formal,,,nothing to do with it but we do respect international law and would mrs copper not agree,88
grok_a084cd797239904e,grok,leo,neutral,en,h_peoples_speech_0b88942c85d2,procedural,,,could you add that we're also agreeing to pay six hundred and forty for services outstanding and additional six hundred and forty for services outstanding,154
grok_1afdf29dcaa6b82a,grok,eve,neutral,en,h_peoples_speech_53ba72ef1d8c,procedural,,,what about the pto's response itself to those statements we're looking at judicial estoppel or prosection history estoppel,122
grok_f249c3660de8889b,grok,ara,neutral,en,h_common_voice_b15a8cd7fa02,read,,,The bare skin around the eye can vary from yellow to purplish in colour.,72
grok_330a5d3bfa27e2a1,grok,rex,neutral,en,h_common_voice_3be87975538a,read,,,The windmill helped to extract the juice from the sugarcane.,60
grok_5f95bc09cd0b8f16,grok,sal,neutral,en,h_peoples_speech_92c322ce46f1,procedural,,,if someone wants to partially or completely demolish any of those properties a demolition permit must be filed which will be referred to the historic district commission for a public hearing,190
grok_c01adbff3f77fe97,grok,leo,tags_native,en,cur_dis_006,disfluent,,,"Can you—sorry, can you just—just give me one second, my laptop is doing the thing again.",88
grok_5dc35a952cb990de,grok,eve,neutral,en,h_peoples_speech_d5016f9ded74,procedural,,,they may one day pull a dry van trailer for instance where aerodynamic technologies would be appropriate and work,113
grok_156abb910f019626,grok,ara,neutral,en,h_common_voice_4bfc1f6cfb4f,read,,,Support services such as hospitals were non-existent.,53
grok_4ba1a10e51f09c89,grok,rex,neutral,en,h_voxpopuli_b2f10e7c17f0,formal,,,thank you president madam commissioner dear colleagues it is now time to take stock of the different choices and the specific progress made by the six countries we can no longer ignore the g,190
grok_506bf3d3ab29e3ce,grok,sal,whisper,en,h_common_voice_d56856387584,read,,,<whisper>She also indicated she gradually stopped offering personal growth workshops.</whisper>,95
grok_d061b2a32ee619af,grok,leo,slow,en,h_common_voice_c0835b37f7e7,read,0.8,,"She also edited an original science fiction anthology series, ""Stellar"".",72
grok_8d7167fbda4925a9,grok,eve,neutral,en,h_common_voice_8fdacbf3a133,read,,,The Butler Building was then demolished to construct the Longworth House Office Building.,89
grok_0ef3126cd7c30136,grok,ara,neutral,en,h_voxpopuli_b156feb9491b,formal,,,so i am asking you can we allow member states to suspend democracy? the taoiseach your irish counterpart told us here that not repression but dialogue is the only way out.,171
grok_b19c1939c8e3197e,grok,rex,slow,en,cur_twi_007,dense,0.8,,Eleven benevolent elephants delivered twelve developmental anniversaries.,73
grok_0c06a13bac26849f,grok,sal,neutral,en,h_peoples_speech_b2d5e904f88a,procedural,,,the public outreach approach taken by epa does not and cannot take the place of a panel,87
grok_91e1e619cc9cb63e,grok,leo,neutral,en,cur_emo_014,emotional,,,Every single morning I wake up and for two seconds I forget what happened.,74
grok_9e24570fb42b8edd,grok,eve,neutral,en,h_peoples_speech_d0767d349234,procedural,,,we should be working with them as you said that to find to ensure safe workplaces for our employees,99
grok_943fac6da43e949f,grok,ara,neutral,en,h_common_voice_e29941192eda,read,,,"For students who want to graduate early, the university offers a three-year degree option.",90
grok_08da448bb3114021,grok,rex,neutral,en,h_emilia_91416a343f30,conversational,,,"That you are producing this, uh, uh, clusters in the aluminium in that structure. If we go back to it, so for instance here, uhm, if we go back here, this, uhm,",160
grok_4906442767907646,grok,sal,fast,en,h_emilia_2e6c491a5d47,conversational,1.3,,"And now there are also issues about looking at how best, eh, we can improve our systems to ensure that our staff have that kind of visibility to work at home. Now there is also the issue of with football and there is a ban",222
grok_3016dc0f26741120,grok,leo,neutral,en,h_emilia_c658110a96fa,conversational,,,"Yeah, so if it was like, before render. I request an animation frame. Right.",76
grok_ebffba2464438033,grok,eve,neutral,en,h_emilia_508b2e479996,conversational,,,"Malaria remains the primary public health challenge in many countries. In 2015, there were 214 million cases of malaria worldwide resulting in an estimated 438,000 deaths, 90% of which occurred in Africa.",204
grok_cc3225a21e7abe5b,grok,ara,neutral,en,h_voxpopuli_af8d2b8db507,formal,,,europe has become one of the main global providers of security.,63
grok_27266ff475f83673,grok,rex,neutral,en,h_peoples_speech_34389fa9fb63,procedural,,,we maintain many of the deltas all the trees on concord avenue were bought and purchased by the garden club,107
grok_34e737b977961cfc,grok,sal,neutral,en,h_common_voice_a654b59901c1,read,,,"The series again ended on an overtime goal, this time from Mike Modano.",71
grok_7817ec9cc67d6292,grok,leo,neutral,en,h_voxpopuli_702e3ccde19b,formal,,,we don't have one frame for data protection or data processing in twenty-eight member states we had a general directive what,124
grok_8807be55a00e292a,grok,eve,neutral,en,h_voxpopuli_ff7c2686384a,formal,,,very inclusive program a very inclusive process we here indeed we we are in unison we want to boost economic growth we want to go towards a different sustainable social model we want to,185
grok_7c07e1be623758e3,grok,ara,neutral,en,h_emilia_5a9356b1ee0a,conversational,,,Niels Bohr Institute N. Niels Bohr Institut at DK Dark Cosmology Center N Discovery Center N,92
grok_93209936b7d7c50c,grok,rex,fast,en,h_emilia_221e185eb694,conversational,1.3,,"Nice goalie looking for somebody. Kicks out to midfield. Stopped by number 12. That's Devin Alves. It'll be uhm,",112
grok_be2c016d373a8ed0,grok,sal,neutral,en,cur_num_007,numbers,,,"The recipe calls for 350 grams of flour, 2 teaspoons of baking soda, and 175 milliliters of milk.",97
grok_060775e7fb748678,grok,leo,whisper,en,h_common_voice_b982f4e8522a,read,,,<whisper>A magnifying glass helps inspect an item that is small or highly detailed.</whisper>,93
grok_8b0e7b94617bc21e,grok,eve,neutral,en,h_voxpopuli_66f1839ffbf6,formal,,,yet it is their ideology that leads them to ignore their own evidence.,70
grok_fcc4e8f03c7bb30a,grok,ara,neutral,en,h_voxpopuli_cf0c01a8cc2e,formal,,,and a digital euro is the best answer to private initiatives such as libra. let's take a look at our global neighbours china japan or switzerland.,146
grok_53d75fe00ec2f2c3,grok,rex,slow,en,h_common_voice_f5a7bef9a558,read,0.8,,They might offer it to you a bit cheaper.,41
grok_74a7810f40f914da,grok,sal,pitch_high,en,cur_twi_005,dense,,,"<pitch_high>Brisk brave brigadiers brandished broad bright blades, blunderbusses, and bludgeons.</pitch_high>",109
grok_cee89bf1ac12d146,grok,leo,neutral,en,h_common_voice_f2a2580801b5,read,,,"Everhard's adult film career began in Canada, performing for web sites.",71
grok_2665d5a23236de54,grok,eve,neutral,en,h_emilia_16c5fcabe772,conversational,,,"Uhm, and just to set Menti up a couple of quick notes, it may be best to use a separate browser or device. Uhm, you could use your phone or your tablet.",152
grok_fc2a9edfc0e69720,grok,ara,neutral,en,h_common_voice_0e665aed1a01,read,,,Wang Lun and his deputies eventually arrive on the scene and stop the fight.,76
grok_23b578849e0d4f91,grok,rex,neutral,en,cur_que_007,question,,,"Could you pass me the smaller screwdriver? No, the other one. The Phillips.",75
grok_870cde63e46395b2,grok,sal,neutral,en,h_common_voice_1da65050653b,read,,,"Many notable problem and study composers are also International Judges, including Genrikh Kasparyan.",100
grok_a529fb6b3d4b30b6,grok,leo,whisper,en,h_common_voice_80e6623af295,read,,,"<whisper>At the end of the season, he played in the Florida Instructional League.</whisper>",91
grok_d13b5111ba93b135,grok,eve,neutral,en,h_emilia_1fe19196e3b4,conversational,,,"Translations by Bhikkhu Bodhi of the Samyutta Nikaya and the Anguttara Nikaya were published by Wisdom Publications in 2003 and 2012, respectively",146
grok_f17f3786210689ed,grok,ara,slow,en,h_common_voice_748828283b8a,read,0.8,,He even recommended the government offer homeowners insurance against nuclear-bomb damage.,90
grok_1c1d69f5f39b2307,grok,rex,neutral,en,h_common_voice_595afa145276,read,,,Fedric was unable to find his lucky marble.,43
grok_342cdd9b46f106d8,grok,sal,neutral,en,h_common_voice_8d17b1712da3,read,,,Its headquarters are in London and it is a registered charity under English law.,80
grok_d4536479480e72fe,grok,leo,neutral,en,h_common_voice_4d85ecf95786,read,,,Goll killed his mother by mistake with a bone.,46
grok_1c49cfa44d738028,grok,eve,whisper,en,h_common_voice_28075a30bf96,read,,,<whisper>Baud is related to gross bit rate expressed as bits per second.</whisper>,82
grok_f39735f9fb4c2672,grok,ara,neutral,en,h_peoples_speech_bf14718534e2,procedural,,,john kolterman a precinct one resident and the former chairman of sustainable belmont also asked about energy efficiency and the goals for a net zero building,158
grok_31b268168b93c2c7,grok,rex,tags_native,en,cur_tag_004,grok_tags,,,[yawn] What time is it? [pause] You're kidding. We've been driving for eleven hours?,84
grok_463d26247c002e91,grok,sal,slow,en,h_common_voice_906f729e4ee7,read,0.8,,Build your list of improvements and track your progress.,56
grok_2420c110434aa489,grok,leo,neutral,en,h_emilia_2be0d28d3a4b,conversational,,,"So from the very beginning, one of the major obstacles that as civil society we have to face and we have confronted and many colleagues have done an excellent job in that.",171
grok_e2a5deb370509079,grok,eve,neutral,en,h_common_voice_343737080ba5,read,,,There is a great difference between optical and astronomical refraction.,72
grok_dcc36d53550904ea,grok,ara,neutral,en,h_voxpopuli_962e56478d81,formal,,,it therefore threatens to give investors an extra reason not to buy europe's securities or transact with its institutions at a time when it can ill afford to drive away economic activity.,187
grok_cabeefd9e44f14cf,grok,rex,neutral,en,h_common_voice_7ea68c47f10f,read,,,Sometimes this sand will accumulate to build shallow moats around the bottom.,77
grok_8af055e5ca788475,grok,sal,fast,en,h_emilia_0e3b344806e0,conversational,1.3,,"Okay, this is uhm... You've heard of spatial awareness before, right?",69
grok_429db30549d666a5,grok,leo,neutral,en,h_peoples_speech_947a40865902,procedural,,,we do it in many ways but absolutely essential is intelligence the fisa bill the foreign intelligence surveillance act would have been destroyed by the bill placed on the floor last week by the majority the socalled restore act,227
grok_6a259348f29aa0b0,grok,eve,fast,en,cur_dis_002,disfluent,1.3,,"The thing is, like, we never actually—I mean, did anyone even read the contract?",80
